,fap,ifar,stat,snr,timeslide_value,L1_snr,L1_start_time,L1_trigger_time,L1_template_duration,L1_trigger_id,H1_snr,H1_start_time,H1_trigger_time,H1_template_duration,H1_trigger_id,mass_1,mass_2,mass_total,mass_chirp,mass_ratio,spin1z,spin2z,f_lower,template_id,injection_mass_1,injection_mass_2,injection_geocent_time,injection_chi_1,injection_chi_2,injection_luminosity_distance,injection_theta_jn,injection_psi,injection_phase,injection_ra,injection_dec
974,2.4615503e-07,52297.207,26.25396,129.21617,0.0,109.80887,1242377989.4433594,1242377991.4433594,0.8845435,19081734,68.108986,1242377989.447754,1242377991.447754,0.8845435,16914226,25.639528,19.604258,45.243786,19.482490395805222,0.7646107,0.08902503,0.08902503,24.9,31335,25.593080520629883,19.901140213012695,1242377991.4607353,0.5055639147758484,0.5262665152549744,111.57980346679688,2.2222208976745605,0.66671222448349,1.7858270406723022,5.1008992195129395,0.37857121229171753
975,1.0,9.77808e-07,5.656854,6.573892,0.0,4.6290355,1242378077.2797852,1242378079.2797852,4.336372,15667439,4.6677713,1242378077.275879,1242378079.275879,4.336372,13889711,20.550514,4.5550647,25.10558,7.995328218886064,0.2216521,0.98582083,0.98582083,25.6,54607,7.8162841796875,15.491589546203613,1242378078.1405344,0.7109643220901489,0.5880308747291565,1892.5009765625,1.2570329904556274,2.645867109298706,2.5127758979797363,0.772565484046936,-1.2204949855804443
976,1.0,2.627335e-06,6.682608,6.982668,0.0,4.961333,1242378185.4101562,1242378187.4101562,6.5543365,3524859,4.9135356,1242378185.4169922,1242378187.4169922,6.5543365,3124581,9.236438,5.464329,14.700767,6.1426645939164075,0.59160566,0.37326956,0.37326956,25.2,23945,52.457279205322266,2.7457990646362305,1242378189.1440399,0.49696460366249084,0.8496000170707703,1466.551025390625,2.510478973388672,6.0580549240112305,0.24859470129013062,2.1193089485168457,0.7496575117111206
977,2.4615503e-07,52297.207,16.403532,21.368328,0.0,16.29199,1242378584.6865234,1242378586.6865234,0.56085896,4902659,13.82666,1242378584.6865234,1242378586.6865234,0.56085896,4345843,39.619358,19.453762,59.07312,23.870891482634452,0.4910166,-0.16074824,-0.16074824,24.4,24173,28.533279418945312,23.313570022583008,1242378586.6633065,0.5030809044837952,0.5032010078430176,882.1992797851562,2.441736936569214,4.121406078338623,4.73530387878418,1.5559849739074707,-0.6065254807472229
978,2.4615503e-07,52297.207,16.12423,17.824898,0.0,14.473723,1242378873.161621,1242378875.161621,7.1246734,15692441,10.403765,1242378873.1557617,1242378875.1557617,7.1246734,13911810,8.742391,5.1067333,13.849124,5.7753667984891655,0.58413464,-0.3816196,-0.3816196,24.8,23758,12.968560218811035,3.6931850910186768,1242378875.152319,0.1184614971280098,0.9655373096466064,160.02029418945312,2.27934193611145,4.007005214691162,4.087187767028809,1.6363630294799805,0.6243498921394348
979,2.4615503e-07,52297.207,47.55254,64.31125,0.0,54.1203,1242379280.2973633,1242379282.2973633,4.0298967,8048100,34.7409,1242379280.300293,1242379282.300293,4.0298967,7133805,13.583551,6.623206,20.206757,8.153604385304133,0.48759016,0.03543909,0.03543909,24.9,17890,10.553879737854004,8.241678237915039,1242379282.316973,0.37496820092201233,0.7655553817749023,113.18489837646484,0.9590879082679749,0.23618459701538086,5.899160861968994,5.192233085632324,0.5804222822189331
980,1.0,0.00019333865,7.646506,7.7006216,0.0,5.6985426,1242379383.3955078,1242379385.3955078,4.2243347,6107657,5.1794004,1242379383.3955078,1242379385.3955078,4.2243347,5413520,45.128445,2.7057624,47.834206,8.243208729745422,0.059956916,0.43710592,0.43710592,23.9,87983,27.153400421142578,3.7166988849639893,1242379385.4151123,0.08721902966499329,0.841201901435852,803.2144165039062,0.926317572593689,4.6554341316223145,5.655210971832275,4.678325176239014,0.6189143061637878
981,2.4615503e-07,52297.207,19.517603,24.769218,0.0,15.919944,1242379470.2675781,1242379472.2675781,0.41572914,9669438,18.9755,1242379470.2729492,1242379472.2729492,0.41572914,8571113,70.84538,23.678232,94.52361,34.64881857048632,0.33422408,0.94976026,0.94976026,26.4,23963,24.065059661865234,77.12403869628906,1242379472.2436767,0.7904155254364014,0.9668511748313904,1566.9320068359375,2.708254098892212,0.8173000812530518,4.673893928527832,0.8882880210876465,-0.8044403195381165
982,8.369237e-06,1538.1532,9.644316,10.366497,0.0,8.721732,1242379569.347168,1242379571.347168,11.785149,14040548,5.6031823,1242379569.3500977,1242379571.3500977,11.785149,12449242,9.847667,2.651999,12.499666,4.273309410378538,0.26930228,-0.3173317,-0.3173317,24.8,99525,3.165285110473633,7.861678123474121,1242379571.363365,0.7211285829544067,0.9876514077186584,331.434814453125,0.7333906292915344,0.5469549894332886,0.7730963826179504,5.861337184906006,0.804205596446991
983,1.0,1.1600116e-06,5.7825775,6.577297,0.0,4.840633,1242379771.9370117,1242379773.9370117,4.441264,17550003,4.452989,1242379771.9394531,1242379773.9394531,4.441264,15557888,24.63794,3.8570962,28.495035,7.866201578086315,0.1565511,0.9970065,0.9970065,25.7,54833,4.291060924530029,44.3149299621582,1242379773.2579772,0.37361830472946167,0.9022945165634155,1970.2449951171875,1.8309240341186523,0.9914819002151489,4.868336200714111,1.7900969982147217,0.8136330842971802
984,0.0006031441,21.33709,9.085432,11.43906,0.0,8.141405,1242380069.5517578,1242380071.5517578,0.2524594,4771704,8.035522,1242380069.5449219,1242380071.5449219,0.2524594,4228722,52.606583,31.155615,83.7622,35.00549617048494,0.59223795,-0.175719,-0.175719,24.8,24471,54.42850112915039,28.15049934387207,1242380071.547522,0.050402961671352386,0.9752668142318726,1193.0679931640625,0.7254421710968018,2.7252349853515625,1.0423380136489868,1.966536045074463,1.088757038116455
985,4.9231e-07,26148.604,11.9943905,17.167715,0.0,16.024508,1242380676.7714844,1242380678.7714844,0.37921533,9042923,6.1600027,1242380676.777832,1242380678.777832,0.37921533,8015648,110.81696,14.803735,125.6207,32.29789987298241,0.13358726,0.47160497,0.47160497,23.7,422141,143.63119506835938,17.919580459594727,1242380678.7841604,0.7312366962432861,0.10982830077409744,1391.0419921875,0.29809999465942383,4.312561988830566,1.6677169799804688,5.8031768798828125,0.3006232976913452
986,7.3846245e-06,1743.2402,9.604404,10.068947,0.0,7.250846,1242380783.5356445,1242380785.5356445,8.096233,9361071,6.9863377,1242380783.540039,1242380785.540039,8.096233,8297776,7.3199506,5.2988396,12.61879,5.407665356330864,0.72389007,0.9924092,0.9924092,25.6,31114,3.512356996536255,11.580470085144043,1242380785.522855,0.32858970761299133,0.9802631139755249,626.7661743164062,0.9447628855705261,1.0238579511642456,4.543217182159424,1.0695899724960327,-0.34866461157798767
987,2.4615503e-07,52297.207,13.852796,17.426268,0.0,14.912668,1242380890.897461,1242380892.897461,1.3611454,8779356,9.015937,1242380890.8896484,1242380892.8896484,1.3611454,7782725,33.195244,8.073335,41.268578,13.606718191079977,0.24320757,-0.9553739,-0.9553739,23.0,372280,5.737850189208984,57.99306869506836,1242380892.8893275,0.9732372760772705,0.20627109706401825,243.54159545898438,2.5521240234375,1.2359750270843506,1.9060410261154175,3.3974061012268066,-0.07527299225330353
988,2.4615503e-07,52297.207,13.608433,33.89644,0.0,22.614908,1242381278.5942383,1242381280.5942383,0.15340163,12749942,25.249447,1242381278.6035156,1242381280.6035156,0.15340163,11304405,74.59433,31.291079,105.88541,41.29605698982811,0.41948333,-0.32082778,-0.32082778,24.6,24539,51.441810607910156,62.62615966796875,1242381280.5882387,0.9224501252174377,0.38351568579673767,367.2593078613281,0.8859909176826477,4.497773170471191,6.090138912200928,6.130414009094238,-0.6988949179649353
